timestamp,avg,qty
1574973000,1123,8313
1574973300,1123,8152
1574973600,1123,8313
1574974200,1123,8152
1574975400,1126,12208
1574977200,1126,23475
1574977500,1127,17451
1574978100,1126,23475
1574980800,1128,30910
1574981100,1128,36932
1574981700,1128,30910
1574982600,1130,27536
1574982900,1130,21123
1574983200,1130,27536
1574984400,1128,40783
1574984700,1128,34570
1574985000,1128,40783
1574985300,1126,34781
1574985600,1128,40783
1574986200,1125,28460
1574987100,1126,12054
1574987700,1125,28460
1574988000,1124,5834
1574989500,1126,2488
1574990400,1125,6420
1574991000,1125,11166
1574991600,1125,6420
1574991900,1125,11166
1574992800,1127,26801
1574994300,1128,23567
1574996400,1126,7792
1574997900,1128,21162
1575000000,1128,28226
1575001500,1127,9789
1575003600,1125,6395
1575007200,1125,8680
1575014100,1130,5189
1575019800,1128,13928
1575021600,1130,8631
1575023700,1128,7185
1575027300,1128,1829
1575029100,1128,1349
1575029700,1129,5141
1575030000,1128,1349
1575030300,1129,5141
1575030600,1130,14642
1575032700,1129,25694
1575034500,1128,18281
1575036300,1126,799
1575036600,1129,7813
1575037200,1126,799
1575037500,1129,7813
1575038100,1128,3420
1575039600,1129,7629
1575042000,1129,14679
1575042600,1129,14741
1575042900,1129,14679
1575043800,1129,13565
1575044100,1129,14873
1575044400,1129,13565
1575045000,1129,14873
1575045600,1129,13565
1575045900,1131,15662
1575049200,1132,13234
1575051000,1132,11934
1575051900,1132,9480
1575052800,1132,11934
1575053400,1130,24362
1575053700,1130,29357
1575054000,1130,24362
1575054600,1130,29357
1575055200,1130,36810
1575056700,1136,39015
1575058500,1137,38416
1575060600,1136,15491
1575062100,1132,6115
1575062400,1127,14686
1575062700,1126,13718
1575063300,1127,14686
1575063600,1126,13718
1575066000,1125,18281
1575070500,1127,5956
1575070800,1126,7741
1575071400,1127,5956
1575073500,1128,20111
1575075300,1127,25215
1575077100,1125,22516
1575084600,1125,13998
1575086700,1128,19949
1575088500,1130,24246
1575092100,1127,13405
1575093900,1130,10719
1575095700,1131,11825
1575097500,1131,5709
1575099600,1131,1496
1575101400,1130,332
1575102000,1129,232
1575102900,1134,3999
1575103800,1134,8511
