timestamp,avg,qty
1575000000,130,1
1575058500,146,2
1575062100,136,5
1575062400,130,3
1575139500,130,2
1575159300,130,2
1575160800,130,2
1575161400,139,1
1575161700,130,2
1575162000,139,1
1575162900,139,1
1575164700,139,1
1575184800,130,1
1575204900,130,4
1575205800,130,4
1575228000,135,3
1575232200,159,3
1575246300,156,13
1575252000,130,1
1575264600,171,2
1575266400,171,4
1575268200,171,2
1575272700,171,1
1575300900,136,2
1575304500,342,1
1575304800,204,3
1575305100,342,1
1575305400,204,3
1575305700,342,1
1575309900,130,1
1575319200,126,4
1575350100,141,1
1575368100,195,1
1575382800,214,1
1575408000,130,1
1575434700,130,3
1575461400,135,1
1575462900,132,2
1575463200,135,1
1575463500,132,2
1575464700,130,1
1575477300,133,4
1575499500,137,1
1575514800,132,3
1575515400,132,3
1575515700,132,3
1575516000,132,3
1575516300,132,3
1575516600,132,3
1575523500,130,1
1575551400,125,1
1575574200,27,2
1575590700,133,5
1575594300,142,5
1575600600,133,1
1575628500,133,1
1575630900,133,2
1575631200,133,1
1575631800,133,2
1575632700,133,2
1575687600,139,3
1575693300,139,1
1575698400,139,5
1575731100,301,1
1575735000,133,2
1575738600,27,1
1575740400,75,6
1575742500,65,7
1575750000,137,3
1575751500,137,3
1575752400,137,3
1575752700,137,3
1575753000,137,3
1575753300,137,3
1575759000,133,2
1575766500,301,1
1575777300,133,2
1575814200,133,1
1575818400,133,9
1575838200,133,1
1575888300,133,4
1575890100,133,1
1575891300,133,1
1575906600,133,6
1575908100,133,6
1575909000,134,1
1575909900,134,1
1575926100,170,1
1575944400,170,3
1575948300,170,3
1575953700,170,4
1576098300,170,4
1576153800,170,1
1576154100,170,1
1576154400,170,1
1576154700,170,1
1576182300,170,1
1576200600,170,5
1576252500,201,4
1576435500,170,2
1576452000,170,2
1576453800,170,3
1576468500,178,1
1576490400,182,1
1576508700,182,1
1576510200,182,1
1576541100,182,1
1576602600,182,1
1576603200,182,1
1576603500,182,1
1576603800,182,1
1576619700,213,1
1576620300,213,1
1576620600,213,1
1576621800,213,1
1576622100,213,1
1576622700,213,1
1576633800,393,1
1576776600,185,1
1576776900,185,1
1576777800,185,1
1576778100,185,1
1576858500,374,1
1576876800,193,1
1576909500,182,1
1576956900,182,2
1576988100,182,1
1576992000,182,1
1577004600,203,1
1577010000,182,2
1577017500,182,3
1577153700,182,3
1577180400,170,1
1577208000,170,2
1577291700,170,1
1577295300,170,2
1577302500,170,4
1577306100,170,2
1577315400,170,2
1577419200,170,2
1577439000,177,1
1577440800,177,1
1577479200,170,1
1577484600,322,5
1577484900,322,5
1577486400,322,7
1577487000,325,2
1577487300,322,7
1577487600,325,2
1577487900,322,7
1577488200,325,2
1577492100,170,2
1577559900,182,1
1577571000,170,1
1577585100,170,1
1577586000,170,1
1577586600,170,1
1577586900,170,1
1577637000,170,3
1577640000,170,2
1577641500,170,1
1577659200,201,1
1577659800,185,2
1577660100,201,1
1577660400,185,2
1577660700,201,1
1577661000,185,2
1577666700,170,2
1577730000,2,1
1577737500,145,2
1577760600,145,1
1577775300,120,4
1577781000,89,2
1577784300,27,1
1577786100,175,1
1577806500,75,2
1577830200,27,1
1577886600,5,1
1577908200,149,1
1577928300,97,1
1577984700,123,1
1578015600,137,4
1578017400,137,4
1578043800,137,1
1578083100,70,3
1578101100,166,2
1578108600,84,4
1578120300,136,1
1578126900,16,1
1578127200,16,1
1578128400,16,1
1578128700,16,1
1578129300,16,1
1578129600,16,1
1578176400,168,4
1578198000,153,2
1578204000,16,1
1578255600,185,2
1578351300,185,1
1578353100,234,1
1578354900,201,2
1578362100,169,4
1578407700,229,2
1578425700,110,1
1578442200,65,2
1578444300,115,1
1578446100,115,1
1578451800,185,4
1578455400,185,4
1578457200,185,4
1578459000,185,1
1578490500,153,1
1578490800,153,1
1578491100,153,1
1578508500,58,2
1578510300,16,1
1578510600,58,2
1578510900,92,2
1578512400,169,1
1578516300,128,3
1578525000,120,1
1578529200,16,1
1578532500,24,2
1578580200,167,3
1578585900,167,2
1578593700,167,3
1578595500,167,2
1578599400,167,1
1578603000,235,3
1578604800,372,2
1578606900,303,3
1578608700,218,4
1578618000,167,1
1578638400,189,3
1578642000,167,1
1578651900,167,1
1578681900,100,1
1578685800,16,3
1578704100,153,3
1578719100,153,1
1578720900,153,2
1578730200,153,1
1578749100,154,2
1578752700,142,2
1578776700,16,1
1578783900,135,4
1578802500,169,1
1578815400,146,2
1578821100,100,8
1578830700,190,1
1578838500,190,1
1578840600,190,1
1578855000,143,1
1578862500,141,1
1578864300,141,1
1578877200,58,2
1578879000,16,1
1578880800,159,4
1578938100,157,1
1578941700,134,1
1578943500,134,3
1578945300,75,4
1578948900,163,1
1578956400,157,4
1578965400,119,1
1579006800,87,1
1579052700,460,3
1579062000,314,2
1579118100,164,1
1579154700,296,1
1579203900,205,3
1579209300,16,1
1579216800,139,1
1579222200,79,1
1579224000,79,1
1579244400,83,1
1579280100,146,1
1579303800,235,1
1579314900,170,1
1579320600,141,2
1579370700,155,1
1579385400,109,1
1579387500,109,1
1579396500,126,1
1579398300,139,2
1579400100,167,2
1579558500,152,1
1579560300,152,1
1579610700,200,2
1579620000,321,2
1579834200,200,1
1579836000,200,2
1579837800,200,2
1579917000,218,1
1579946100,200,1
1579984800,221,2
1579990200,200,2
1579997700,200,1
1580001300,200,1
1580003100,200,1
1580014200,200,4
1580076900,200,1
1580157300,200,2
1580166300,200,1
1580221200,268,1
1580230200,268,4
1580251800,200,1
1580262600,200,3
