timestamp,avg,qty
1574973000,575877,11
1574973300,576407,10
1574973600,575877,11
1574974200,576407,10
1574974800,577948,8
1574975400,576363,14
1574976900,575485,10
1574977200,576230,14
1574977500,575485,10
1574978100,576230,14
1574978400,575870,18
1574979000,576308,19
1574979600,575870,18
1574979900,576308,19
1574980200,575893,26
1574980800,576314,24
1574981100,575893,26
1574981700,576314,24
1574982600,579214,27
1574982900,577691,28
1574983200,579214,27
1574983500,581325,28
1574984400,581016,26
1574984700,581325,28
1574985000,581016,26
1574985300,582174,18
1574985600,581016,26
1574986200,581935,14
1574986500,582174,18
1574987100,578882,10
1574987700,581935,14
1574988000,577647,9
1574988300,578882,10
1574988900,577647,9
1574989500,577296,7
1574990400,578119,9
1574991000,579823,7
1574991600,578119,9
1574991900,579823,7
1574992800,579354,10
1574994300,578445,27
1574996400,578359,42
1574997900,578415,34
1575000000,579773,5
1575001500,578987,5
1575003600,578524,12
1575005100,578314,11
1575007200,579207,6
1575008700,578717,6
1575010800,577746,5
1575012000,578374,6
1575014100,579347,6
1575015900,579805,3
1575018000,577060,47
1575019800,577058,52
1575021600,576730,9
1575023700,576178,4
1575025200,576714,2
1575026100,576841,3
1575026400,576714,2
1575027000,576841,3
1575027300,577204,10
1575029100,576717,21
1575029700,576661,24
1575030000,576717,21
1575030300,576661,24
1575030600,576336,22
1575030900,576377,21
1575031500,576336,22
1575032100,576377,21
1575032700,576661,9
1575033600,576775,7
1575034200,576661,9
1575034500,576707,6
1575036000,589531,10
1575036300,589513,12
1575036600,589531,10
1575037200,589513,12
1575037500,589531,10
1575038100,594857,12
1575038400,596150,12
1575038700,594857,12
1575039600,591733,15
1575039900,591024,16
1575040200,591733,15
1575040500,591024,16
1575040800,591733,15
1575041100,591024,16
1575041400,591733,15
1575041700,591024,16
1575042000,589519,16
1575042600,588647,18
1575042900,589519,16
1575043500,589423,12
1575043800,590613,16
1575044100,589423,12
1575044400,590613,16
1575045000,589423,12
1575045300,591398,32
1575045600,590613,16
1575045900,591397,34
1575046500,591398,32
1575046800,591397,34
1575047700,591224,33
1575049200,591763,33
1575051000,591731,28
1575051900,592105,36
1575052800,591731,28
1575053100,591793,26
1575053400,591401,24
1575053700,591793,26
1575054000,591401,24
1575054600,591793,26
1575055200,592026,23
1575056700,591421,20
1575058500,590252,24
1575060600,589460,24
1575062100,589417,34
1575062400,589265,48
1575062700,589286,49
1575063300,589265,48
1575063600,589286,49
1575064200,589271,28
1575066000,589027,16
1575067800,588920,21
1575068100,588623,22
1575069900,587896,19
1575070500,587552,13
1575070800,587896,19
1575071400,587552,13
1575071700,586689,25
1575072300,587103,23
1575073200,586689,25
1575073500,585972,27
1575073800,585997,28
1575074400,585972,27
1575075300,585448,36
1575077100,585021,28
1575079200,582102,25
1575081000,581483,24
1575081600,581295,25
1575081900,581483,24
1575082500,581295,25
1575082800,578327,21
1575084600,579108,19
1575086700,582337,3
1575088500,576893,17
1575090300,576879,22
1575092100,576847,15
1575092400,576844,14
1575092700,576847,15
1575093300,576844,14
1575093600,576847,15
1575093900,576885,12
1575094200,576884,11
1575095100,576885,12
1575095700,577007,5
1575097500,576863,13
1575099600,576875,13
1575099900,577007,5
1575100200,576875,13
1575100500,577007,5
1575101400,577038,3
1575102000,576970,4
1575102900,576768,2
1575103800,577698,8
1575104100,576768,2
1575104700,577698,8
1575105300,577609,9
1575105900,577714,8
1575106500,576582,6
1575106800,577714,8
1575107400,576582,6
1575108600,577474,3
1575108900,578864,10
1575109800,578286,21
1575110400,578365,23
1575110700,578286,21
1575111300,578396,24
1575111600,578365,23
1575112200,578396,24
1575112500,578024,16
1575112800,578396,24
1575113100,578024,16
1575113700,578760,4
1575114300,580230,1
1575114600,578760,4
1575114900,577726,5
1575115800,577584,6
1575116100,577726,5
1575116400,577584,6
