timestamp,avg,qty
1575146100,784247,1
1575222300,752989,1
1575230700,754999,2
1575406500,781547,12
1575431700,802154,1
1575525000,788000,1
1575665100,845000,1
1576070700,885000,1
1576102200,884999,1
1576104600,883868,61
1576104900,884999,1
1576105200,883868,61
1576105500,883849,60
1576149900,878123,1
1576173000,868453,1
1576174500,854226,2
1576174800,868453,1
1576175100,854226,2
1576176900,882000,1
1576177500,854226,2
1576177800,882000,1
1576218900,880000,1
1576333200,891640,4
1576336800,875520,1
1576342200,918727,11
1576368000,913135,1
1576371600,920000,1
1576453800,914000,4
1576797300,995000,1
1576884900,974000,1
1576993500,995000,1
1577218500,994000,1
1577349900,1020000,2
1577379000,981992,3
1577393400,995999,1
1577398800,1014799,40
1577536200,1069000,1
1577649900,1025000,1
1577667300,1009001,1
1577777100,1050000,1
1577830200,1095000,1
1577971200,460000,1
1577978700,1049996,1
1578172200,1125000,1
1578255600,1100000,1
1578257400,1064750,4
1578259200,1053000,1
1578259500,1064750,4
1578260100,1053000,1
1578336600,1118981,1
1578422100,1118789,1
1578501300,1100000,1
1578525000,1118000,1
1578529200,1120000,6
1578530400,1115000,7
1578574200,1115111,1
1578604800,1112000,1
1578741300,1153363,1
1578795000,1100000,1
1578802500,1165000,1
1578813600,1111483,1
1578830700,1078000,1
1578838500,1150000,1
1578846000,1165000,1
1578857100,1160000,1
1578870000,1149678,1
1578891900,1165000,1
1579050900,1139999,1
1579088400,1120495,1
1579105200,1137547,1
1579167600,950000,1
1579352400,1075000,1
1579441500,1050000,1
1579540200,1009999,1
1579554900,1008000,1
1579562400,1009200,10
1579587900,1010000,1
1579652700,967049,1
1579663800,974995,2
1579701300,969473,1
1579751100,959999,1
1579896900,951069,2
1579951800,977647,1
1580043900,944999,1
1580137500,905000,1
1580146500,919800,1
1580173500,917000,1
1580212200,894693,1
1580217600,894000,1
1580223000,925000,8
1580397900,923490,1
1580417700,915000,1
1580428500,910999,1
1580433900,900002,5
1580493600,909121,1
1580568900,912626,1
1580750100,800000,1
1580836500,849950,3
1581003900,846000,1
1581040500,895000,2
1581136200,845141,1
1581206400,838001,1
1581212100,845000,1
1581219300,847246,20
1581267300,788745,1
1581423300,835000,1
1581538200,798606,1
1581590400,758676,1
1581629100,798000,1
1581647400,779996,1
1581700500,799000,1
1581707700,727000,1
1581752100,791664,1
1581761100,820000,1
1581904500,819994,1
1581904800,819992,2
1581905400,819994,1
1581905700,819992,2
1581906000,819991,3
1581908100,819990,2
1581945000,824437,1
1582051200,819000,1
1582167900,785184,10
1582228500,804117,1
1582311300,804116,1
1582384500,799994,1
1582549500,779561,1
1582609200,801661,10
1582683600,775000,1
1582751700,770000,8
1582755900,765000,1
1582929300,750000,1
1582958400,738499,1
1582973400,738000,1
1583005500,740000,1
1583170800,747999,1
1583350500,780000,1
1583431200,753423,1
1583444100,740000,1
1583455200,750000,1
1583514300,749000,1
1583528700,745000,2
1583541300,749200,1
1583598600,738995,1
1583673600,704807,1
1583682900,749000,3
1583686500,748998,3
1583688300,748997,3
1583721000,741900,3
1583763300,749666,1
1583790900,732162,1
1583863500,732160,1
1583966100,732000,3
1584038100,729100,11
1584074400,700100,1
1584135000,720000,1
1584206400,682043,1
1584235500,717777,2
1584283200,710000,1
1584299700,717777,2
1584453600,700000,1
1584486300,689998,5
1584557700,648000,2
1584727800,684119,40
1584733200,703000,1
1584760500,631000,1
1584812100,704997,1
1584830100,672000,1
1584855900,704997,1
1585100100,689500,1
1585141800,699900,1
1585260000,699565,4
1585305900,699698,1
1585315200,688704,1
1585333500,699700,1
1585348200,700000,2
1585355700,745000,7
1585361100,692370,2
1585412700,666374,2
1585562100,674299,1
1585613700,674000,1
1585617300,674362,20
1585632300,674328,1
1585709400,674329,1
1585793700,661361,1
1585797300,673444,10
1585879500,658907,3
1585922400,644995,1
1585966200,655000,1
1586010000,635000,1
1586026800,634913,20
1586030100,635000,1
1586048100,634777,1
1586117100,606076,1
1586140800,593000,1
1586162400,618888,1
1586208300,614444,1
1586454900,547466,10
1586515800,541997,1
1586624100,450860,1
1586729700,385000,1
1586759700,439000,1
1586790600,399999,1
1586812200,417000,2
1586892300,429500,1
1586903100,400014,1
1586904900,397568,2
1586906700,395123,1
1586943000,407268,6
1586944800,407819,7
1586946600,411123,1
1586952000,435900,1
1586961300,435997,1
1586984700,460891,5
1586986500,468448,10
1586988300,467934,10
1586990100,459864,5
1587001200,478781,1
1587014100,449997,1
1587034800,435900,1
1587071100,433000,1
1587076800,432168,7
1587078600,433000,4
1587089400,445000,1
1587145800,427177,1
1587171300,449600,1
1587182100,427177,1
