timestamp,avg,qty
1574973000,823560,1
1574973300,815281,2
1574973600,823560,1
1574974200,815281,2
1574974800,811417,2
1574975400,811417,2
1574976900,811417,2
1574977200,815831,1
1574977500,811417,2
1574978100,815831,1
1574979000,817853,3
1574979900,817853,3
1574980200,819195,8
1574982600,817964,14
1574982900,818774,13
1574983200,817964,14
1574983500,816833,9
1574984400,816833,6
1574984700,816833,9
1574985000,816833,6
1574985300,813667,3
1574985600,816833,6
1574986500,813667,3
1574987100,811000,1
1574988000,811400,2
1574988300,811000,1
1574988900,811400,2
1574990400,811400,2
1574991000,811800,1
1574991600,811400,2
1574991900,811800,1
1574996400,810001,1
1574997900,811000,2
1575000000,812000,1
1575001500,812069,1
1575003600,816491,5
1575005100,817597,4
1575007200,812070,1
1575008700,812069,2
1575010800,812069,2
1575018000,812843,1
1575027300,812166,3
1575032700,812667,3
1575036300,823000,5
1575038100,823000,3
1575039900,823000,1
1575040500,823000,1
1575041100,823000,1
1575041700,823000,1
1575042000,821810,8
1575042600,821007,2
1575042900,821810,8
1575043500,822134,11
1575043800,820030,16
1575044100,822134,11
1575044400,820030,16
1575045000,822134,11
1575045300,819516,21
1575045600,820030,16
1575045900,818446,32
1575046500,819516,21
1575046800,818446,32
1575047700,818052,37
1575049200,816745,21
1575051000,815888,9
1575052800,815000,1
1575053100,801177,4
1575053400,815000,1
1575053700,801177,4
1575054000,815000,1
1575054600,801177,4
1575055200,797989,4
1575056700,790749,3
1575058500,819708,1
1575060600,813033,5
1575062400,811365,4
1575062700,812400,6
1575063300,811365,4
1575063600,812400,6
1575064200,814472,2
1575064500,814472,2
1575065100,814472,2
1575065400,814472,2
1575065700,814472,2
1575071700,787505,1
1575072300,787505,1
1575073200,787505,1
1575073500,798754,2
1575073800,805502,3
1575074400,798754,2
1575075300,814501,2
1575077100,814582,1
1575079200,814718,4
1575081000,813022,5
1575081600,813022,5
1575081900,813022,5
1575082500,813022,5
1575082800,810274,3
1575083700,810411,2
1575084000,810274,3
1575088500,815000,1
1575090300,815000,1
1575092100,819708,1
1575093900,804854,2
1575094200,804854,2
1575095100,804854,2
1575095700,790000,1
1575103800,805297,1
1575104700,805297,1
1575105300,795148,2
1575105900,795509,3
1575106500,797410,3
1575106800,795509,3
1575107400,797410,3
1575108600,795833,4
1575108900,799444,3
1575109800,801051,2
1575112500,799980,4
1575115800,818831,7
1575116100,813575,1
1575116400,818831,7
1575117300,818831,7
1575117600,813427,12
1575117900,818831,7
1575118500,813413,11
1575120300,802230,7
1575123000,804371,2
1575125700,811973,12
1575128400,813031,28
1575129600,812566,35
1575129900,812727,28
1575130500,812420,20
1575132000,811721,11
1575133800,800515,3
1575134400,800515,3
1575135000,806838,9
1575135300,800515,3
1575135600,806838,9
1575135900,806838,9
1575136200,806838,9
1575136800,821605,21
1575139500,824734,16
1575139800,824734,16
1575140400,824734,16
1575140700,802524,2
1575141000,824734,16
1575141300,802524,2
1575141900,802524,2
1575142200,802524,2
1575143100,804470,3
1575143400,803000,1
1575143700,804470,3
1575144600,809530,6
1575144900,809530,6
1575145200,809530,6
1575146100,811688,8
1575146400,809530,6
1575146700,812626,7
1575147300,811688,8
1575147900,813870,3
1575148800,813870,3
1575149100,813870,3
1575149400,813870,3
1575149700,812014,2
1575150000,813870,3
1575150300,812014,2
1575150600,828700,40
1575150900,812014,2
1575151200,828700,40
1575151800,828700,40
1575153300,829066,39
1575153600,828700,40
1575153900,710009,1
1575154200,829066,39
1575155100,710009,1
1575155700,753187,6
1575156900,755091,8
1575157200,753187,6
1575157500,761531,7
1575160800,772820,1
1575161400,772820,1
1575161700,772820,1
1575162000,772820,1
1575166500,815002,1
1575168300,814631,3
1575170100,814446,2
1575171900,816299,1
1575173700,816299,1
1575175500,820572,1
1575177300,822693,3
1575179400,824771,3
1575183000,823843,2
1575184800,824353,2
1575186600,825913,2
1575189000,823651,3
1575190200,818833,6
1575190500,823651,3
1575190800,818833,6
1575192300,816600,5
1575196500,819000,2
1575198000,819113,3
1575199500,819113,3
1575199800,819113,3
1575200100,819339,1
1575201300,823209,1
1575201600,819339,1
1575202200,823209,1
1575202800,823209,1
1575203700,830604,2
1575204000,833069,3
1575204300,830604,2
1575204900,833232,3
1575205200,833069,3
1575205800,833232,3
1575206100,833232,3
1575206400,833232,3
1575206700,833232,3
1575207000,830849,2
1575207300,833232,3
1575207600,830849,2
1575213300,835435,14
1575213600,837000,13
1575213900,835435,14
1575214500,834255,15
1575214800,835435,14
1575215100,833364,16
1575216900,820000,1
1575217200,817608,3
1575217800,820000,1
1575219300,820000,1
1575220500,816715,1
1575221400,816755,2
1575222300,817170,3
1575222900,816755,2
1575223200,817398,2
1575225900,817721,2
1575227100,816410,4
1575228000,815974,6
1575228300,816410,4
1575228600,815974,6
1575228900,815624,5
1575229200,815974,6
1575229800,815624,5
1575230100,816588,8
1575230700,817162,7
1575232200,842715,26
1575232800,817987,5
1575233400,846005,23
1575234000,846557,23
1575234300,846005,23
1575235200,846557,23
1575237300,849521,25
1575238800,838056,1
1575239100,849521,25
1575239400,838056,1
1575239700,834999,4
1575240300,838056,1
1575240600,837799,5
1575242700,834453,6
1575243600,834453,6
1575243900,834453,6
1575244200,834453,6
1575246600,815101,2
1575247200,815101,2
1575247800,815101,2
1575248100,815101,2
1575250200,815182,2
1575250500,815165,5
1575252000,815165,5
1575252900,815201,6
1575253800,814693,5
1575255600,844200,21
1575257400,845949,20
1575259200,818502,1
1575261000,825933,1
1575262800,825933,1
1575263100,825933,1
1575263400,825933,1
1575264000,825933,1
1575264300,825933,1
1575264600,828811,1
1575266400,828811,1
1575273600,840094,2
1575275400,835188,1
1575277200,826333,1
1575290100,848999,7
1575291900,847035,8
1575292500,847035,8
1575293700,847035,8
1575294000,847035,8
1575294300,847035,8
1575294600,833287,1
1575294900,847035,8
1575295800,833287,1
1575296400,834911,45
1575297300,834911,45
1575300900,829473,21
1575304500,830000,4
1575304800,830000,7
1575305100,830000,4
1575305400,830000,7
1575305700,830000,4
1575306300,830000,3
1575306600,830000,1
1575307800,841312,11
1575308100,840329,12
1575308400,841312,11
1575309000,840329,12
1575309300,841312,11
1575309600,839329,12
1575309900,839329,12
1575310200,839329,12
1575311100,839329,12
1575311400,822504,3
1575311700,839329,12
1575312000,822504,3
1575313200,827324,3
1575315000,830982,3
1575315300,827324,3
1575315600,830982,3
1575315900,830986,2
1575317100,830973,1
1575318300,831621,3
1575319200,830787,3
1575319500,830787,3
1575320100,830787,3
1575320400,830787,3
1575320700,830787,3
1575321300,830787,3
1575322800,828814,1
1575324600,835653,7
1575325800,834533,8
1575326100,835653,7
1575326400,835351,7
1575327900,808350,2
1575328200,808350,2
1575328500,808350,2
1575329100,808350,2
1575329400,790000,1
1575329700,808350,2
1575330000,790000,1
1575331800,821002,1
1575332400,821002,1
1575333300,821002,3
1575333600,821266,4
1575333900,821002,3
1575334500,821266,4
1575334800,821266,4
1575336900,830377,23
1575338700,830755,22
1575343500,798745,1
1575344100,798745,1
1575346200,821729,3
1575347700,821729,3
1575348900,825132,5
1575349200,821729,3
1575349500,825132,5
1575350100,829319,4
1575350700,829319,4
1575351000,829319,4
1575351600,829319,4
1575352200,813580,7
1575352800,829319,4
1575353100,816660,8
1575354600,816660,8
1575354900,816660,8
1575357300,818786,1
1575364200,832758,2
1575364500,832758,2
1575364800,832758,2
1575366000,832758,2
1575379200,814533,6
1575379500,814533,6
1575379800,814533,6
1575380400,814533,6
1575380700,814533,6
1575381000,819435,3
1575382800,830000,7
1575383100,830000,7
1575384000,830000,7
1575384600,830000,6
1575386400,830343,1
1575386700,830343,1
1575387600,830343,1
1575387900,830343,1
1575388200,830343,1
1575390000,832020,2
1575391800,832947,4
1575393600,833875,2
1575395400,835389,1
1575397500,849827,85
1575399000,849999,84
1575400800,832759,2
1575402600,833501,3
1575404700,834986,1
1575408000,834157,3
1575410400,833564,2
1575415500,830000,2
1575416100,830000,2
1575416700,830000,2
1575417300,830000,2
1575417600,835520,6
1575418200,835520,6
1575418500,835520,6
1575418800,835520,6
1575419100,835520,6
1575419400,838280,4
1575430200,836022,1
1575431700,836022,1
1575432000,836022,1
1575432300,838112,2
1575433500,838285,2
1575435900,821190,2
1575437700,806013,1
1575445800,815001,1
1575446400,815001,1
1575446700,815250,2
1575447300,815250,2
1575447900,815250,2
1575448500,815250,2
1575448800,815250,2
1575449100,815250,2
1575449700,815250,2
1575450300,815001,1
1575451500,815001,1
1575451800,815001,1
1575452100,832758,1
1575452400,832758,1
1575452700,832758,1
1575453000,832758,1
1575455700,828007,11
1575461400,832758,9
1575462900,832758,6
1575463200,832758,9
1575463500,832758,2
1575463800,832758,6
1575464100,832758,2
1575464400,832758,6
1575467100,835000,7
1575469200,835000,7
1575469500,835000,7
1575469800,835000,7
1575479700,753026,3
1575480300,753026,3
1575480900,753026,3
1575481500,753026,3
1575482400,753026,3
1575483300,848724,45
1575483900,848724,45
1575484200,848724,45
1575484500,848724,45
1575485400,847634,46
1575485700,848724,45
1575486300,847634,46
1575488400,798572,1
1575490800,826059,7
1575492000,826059,7
1575493200,826059,7
1575493500,826059,7
1575493800,820782,3
1575494100,826059,7
1575494400,820782,3
1575495000,823086,4
1575496200,823354,5
1575496800,823086,4
1575497400,823354,5
1575498000,824424,1
1575498300,827212,2
1575499200,824424,1
1575499500,825813,2
1575500100,826766,2
1575500400,825813,2
1575500700,826766,2
1575501000,826766,2
1575501300,826766,2
1575501900,826766,2
1575502200,826766,2
1575502500,826766,2
1575502800,826766,2
1575503400,826760,2
1575504300,827189,1
1575504600,827189,1
1575505200,827189,1
1575505500,827189,1
1575506100,827189,1
1575506400,827189,1
1575507600,832000,1
1575508200,832000,1
1575508800,832000,1
1575509100,832000,1
1575509400,832000,1
1575510000,832000,1
1575510300,832000,2
1575510600,832000,1
1575511200,832000,2
1575511800,823333,3
1575513000,813000,3
1575513600,813000,3
1575514200,803500,2
1575515400,806429,1
1575515700,803714,2
1575516000,806429,1
1575516300,803714,2
1575516600,806429,1
1575516900,806429,1
1575517800,806429,1
1575518100,806429,1
1575518400,806429,1
1575518700,810462,1
1575519600,810462,1
1575519900,810462,1
1575520200,810462,1
1575521100,810462,1
1575522000,806762,1
1575522600,810462,1
1575522900,806762,1
1575532800,824399,2
1575535500,824399,2
1575536100,824399,2
1575536700,824399,2
1575537300,821022,1
1575537900,821022,1
1575538200,821022,1
1575538800,821022,1
1575539100,821022,1
1575539400,821022,1
1575540000,821022,1
1575540300,821022,1
1575540600,820095,4
1575542100,819786,3
1575542700,820095,4
1575543000,819786,3
1575544800,825311,1
1575546600,825311,1
1575546900,825311,1
1575547200,825311,1
1575549000,825311,1
1575553200,813381,2
1575553500,813381,2
1575553800,813381,2
1575555600,806762,1
1575560700,834376,1
1575561600,832188,2
1575561900,834376,1
1575562200,832188,2
1575563400,830866,18
1575564000,833970,11
1575564300,829733,19
1575566100,819327,10
1575567300,803781,3
1575567900,803781,3
1575568500,803781,3
1575568800,803781,3
1575569100,824999,7
1575569400,803781,3
1575569700,828999,9
1575570000,824999,7
1575570300,828999,9
1575570600,828999,12
1575570900,828999,9
1575571500,828999,12
1575571800,828999,23
1575572700,828999,19
1575573000,828999,23
1575573300,828999,19
1575574200,821706,9
1575576000,807121,3
1575576300,807121,3
1575576600,807121,3
1575576900,807121,3
1575577800,819875,2
1575580800,800000,1
1575581700,800000,1
1575582600,802000,2
1575582900,800000,1
1575583200,802000,2
1575583500,802000,2
1575584100,802000,2
1575584400,802000,2
1575585000,802000,2
1575594300,810000,1
1575596400,818886,9
1575597000,819174,18
1575598200,819713,17
1575600000,814331,6
1575600600,803000,2
1575601200,814331,6
1575601500,803470,3
1575602100,803000,2
1575602400,803705,2
1575603300,812704,2
1575604800,813714,3
1575605100,812704,2
1575605400,813714,3
1575605700,814029,3
1575607200,810228,4
1575610200,780592,3
1575612600,780592,3
1575613500,790001,1
1575613800,775889,2
1575614400,790001,1
1575615600,790001,1
1575620100,761777,1
1575620700,768363,2
1575621900,778909,3
1575622500,778909,3
1575623100,778909,3
1575623400,778909,3
1575623700,781675,3
1575625200,785038,2
1575625500,770077,1
1575625800,785038,2
1575626400,770077,1
1575627300,770077,1
1575627600,770077,1
1575628200,770077,1
1575628800,770077,1
1575630900,800153,11
1575632700,799835,13
1575636300,781001,1
1575638700,781001,1
1575639300,781001,1
1575639600,781001,1
1575639900,781001,1
1575650100,787199,1
1575650400,787199,1
1575650700,787199,1
1575651600,787199,1
1575655800,788415,4
1575656400,788415,4
1575656700,788415,4
1575657000,788415,4
1575657300,788415,4
1575657600,788415,4
1575658500,788415,4
1575658800,788415,4
1575659700,788415,4
1575660000,791912,1
1575661800,786462,2
1575662400,786462,2
1575662700,786462,2
1575663000,786462,2
1575663600,786462,2
1575664500,787802,5
1575664800,786462,2
1575665100,789750,8
1575665400,787802,5
1575665700,789750,8
1575666000,792847,10
1575666300,789750,8
1575666900,792603,11
1575667200,792847,10
1575667500,792603,11
1575667800,794377,7
1575668100,792603,11
1575668400,794377,7
1575669000,790167,1
1575669300,790055,3
1575669600,790167,1
1575670200,790055,3
1575670800,789999,2
1575671400,792613,4
1575672300,794429,17
1575672600,792613,4
1575672900,794429,17
1575674400,793852,22
1575675900,790444,11
1575676200,793798,21
1575676500,790444,11
1575676800,770000,2
1575677100,790444,11
1575677700,770000,2
1575678000,770000,1
1575680100,788157,8
1575681900,795205,11
1575683700,800953,5
1575685800,783069,3
1575687300,788146,2
1575687600,788146,2
1575688200,788146,2
1575688500,788146,2
1575688800,788146,2
1575689100,789852,1
1575691200,789891,1
1575692700,790896,3
1575694800,791398,2
1575695400,791398,2
1575695700,791398,2
1575696300,815732,1
1575698400,815732,2
1575699600,815732,3
1575700200,815732,2
1575702300,815732,2
1575703500,815732,2
1575703800,816205,1
1575713100,784013,1
1575713400,784013,1
1575713700,784013,1
1575714000,784013,1
1575715200,799872,2
1575717000,826351,39
1575717300,794586,3
1575717600,826351,39
1575717900,794586,3
1575718200,826351,39
1575718500,826631,38
1575720300,826631,38
1575727500,798563,1
1575728400,795332,2
1575728700,798563,1
1575729300,816522,7
1575729600,795332,2
1575729900,816522,7
1575731100,816522,7
1575731700,817462,7
1575732300,816522,7
1575732900,802120,2
1575735000,802120,2
1575736200,805560,1
1575736500,802120,2
1575736800,805560,1
1575737100,810475,5
1575738900,810475,5
1575739500,810475,5
1575739800,810475,5
1575740400,813087,2
1575740700,812737,2
1575741000,813087,2
1575741300,812737,2
1575741900,813087,2
1575742500,807942,4
1575742800,807942,4
1575743100,807942,4
1575743400,807942,4
1575744300,814928,8
1575746100,818759,11
1575746700,818759,11
1575747900,824238,11
1575750000,827684,11
